5.720389485359191895e-01,2.000000000000000111e-01
9.997722120169783011e-01,9.000000000000000222e-01
9.995075119077228010e-01,8.000000000000000444e-01
9.997360096313059330e-01,8.499999999999999778e-01
9.993705591186881065e-01,7.500000000000000000e-01
9.999759403581265360e-01,1.000000000000000000e+00
4.535485506057739258e-01,1.000000000000000056e-01
9.999395985505543649e-01,9.499999999999999556e-01
6.819210350513458252e-01,2.500000000000000000e-01
8.699046522378921509e-01,4.000000000000000222e-01
9.654379561543464661e-01,5.500000000000000444e-01
9.887901879847049713e-01,5.999999999999999778e-01
9.431474506855010986e-01,5.000000000000000000e-01
7.629305273294448853e-01,2.999999999999999889e-01
8.218537867069244385e-01,3.499999999999999778e-01
9.947856827639043331e-01,6.500000000000000222e-01
9.113951101899147034e-01,4.500000000000000111e-01
4.919648170471191406e-01,1.499999999999999944e-01
3.970727920532226562e-01,5.000000000000000278e-02
9.989258603891357780e-01,6.999999999999999556e-01
