4.021134376525878906e-01,5.000000000000000278e-02
4.782071113586425781e-01,1.499999999999999944e-01
4.152980446815490723e-01,1.000000000000000056e-01
5.481274127960205078e-01,2.000000000000000111e-01
9.999925824404272134e-01,9.499999999999999556e-01
6.265280544757843018e-01,2.500000000000000000e-01
9.999995773258376630e-01,1.000000000000000000e+00
9.999877293639656273e-01,8.000000000000000444e-01
9.998529314616462216e-01,7.500000000000000000e-01
6.993570625782012939e-01,2.999999999999999889e-01
8.060455769300460815e-01,4.000000000000000222e-01
7.543477714061737061e-01,3.499999999999999778e-01
9.953695656731724739e-01,6.999999999999999556e-01
9.823097232729196548e-01,6.500000000000000222e-01
8.535671979188919067e-01,4.500000000000000111e-01
9.319991096854209900e-01,5.500000000000000444e-01
9.999900680386417662e-01,8.499999999999999778e-01
8.958261311054229736e-01,5.000000000000000000e-01
9.586694501340389252e-01,5.999999999999999778e-01
9.999911623563093599e-01,9.000000000000000222e-01
