5.027264952659606934e-01,5.000000000000000278e-02
7.312451004981994629e-01,3.499999999999999778e-01
5.120036303997039795e-01,1.000000000000000056e-01
5.825290083885192871e-01,2.000000000000000111e-01
6.971808671951293945e-01,2.999999999999999889e-01
7.636260241270065308e-01,4.000000000000000222e-01
5.655916035175323486e-01,1.499999999999999944e-01
8.219571560621261597e-01,5.000000000000000000e-01
9.174741208553314209e-01,7.500000000000000000e-01
9.065844491124153137e-01,6.999999999999999556e-01
8.392551690340042114e-01,5.500000000000000444e-01
6.187639534473419189e-01,2.500000000000000000e-01
8.876685798168182373e-01,6.500000000000000222e-01
7.940971553325653076e-01,4.500000000000000111e-01
9.355290755629539490e-01,8.000000000000000444e-01
8.674584925174713135e-01,5.999999999999999778e-01
9.711221642792224884e-01,9.499999999999999556e-01
9.587185792624950409e-01,9.000000000000000222e-01
9.843181744217872620e-01,1.000000000000000000e+00
9.533981755375862122e-01,8.499999999999999778e-01
