1.276283802994911953e+00,-6.382241138720108342e-01,-8.956323458589250386e-01,6.956029325844286237e-01
-4.512409110670896339e-01,1.185798775203721123e+00,-4.363800403270244321e-01,-1.112468536135952091e+00
-2.388729149462235912e-01,2.427184560754827025e-01,1.832935526757453193e+00,-2.444826106664401977e-01
1.992138166117021214e+00,8.349148505156352984e-01,-5.625808455333356495e-01,1.330970921647054883e+00
1.516253917035960797e+00,-5.965256667288968417e-01,-4.325875872975899483e-01,6.919171724502517495e-01
8.050850490950280047e+00,-1.209681616585374320e+00,3.495822243718133548e-01,4.007439224196877703e+00
8.896564433368038038e+00,3.336787565526101451e-01,7.885191834971267966e-01,-9.907169002355011855e-01
1.237679317989845273e+01,-1.210804684520233376e+00,-1.783568352132795409e+00,1.192153129239965775e-01
1.198811420966634245e+01,-2.141501043387969538e+00,9.282194818382604184e-01,-7.948355614871348562e-01
1.253523370048502805e+01,2.440713304311961096e+00,8.969621863582236676e-01,-4.166256935096076752e+00
1.067273725511847893e+01,4.392460408189161059e-01,-2.889599798370962591e-01,-4.535539206077316976e+00
9.061354888131210927e+00,6.218563407849713176e-01,-9.236214983230370823e-01,-4.474851914055657964e+00
5.028110390573635513e+00,2.594037586538317175e+00,1.580361204331439673e+00,-1.418954257115126572e+00
7.034199934306738733e+00,-7.881959651771274222e-01,-6.076454466261281828e-01,1.261146384811906218e+00
5.866302738658013993e+00,-2.748218002979409214e+00,3.781387918996085284e-01,1.729140677491332045e+00
5.587984510774297142e+00,6.904924839424466665e-01,-1.092964992447797989e+00,2.618532054001620146e+00
6.602875576087431142e+00,1.630799282767505298e+00,1.979578904153645125e+00,4.100528147127271872e+00
4.798459717997135776e+00,-1.453519393928214276e+00,-3.547961336119394016e-01,2.326943730049915615e+00
1.065230830771391268e+01,-1.476378413430639691e+00,-2.304082580493706581e-02,2.316333771622079762e+00
1.160273691263732587e+01,2.428928096748503851e+00,-3.052661671949541715e-05,2.625830497684598086e+00
1.028494650447389880e+01,3.048438800072999014e-02,1.264419115630827539e+00,-1.111404473521398151e+00
1.375734352900329505e+01,1.718230579653601042e+00,-1.060895527572688762e-01,3.530077141291451115e-01
1.622948942813033923e+01,-7.412451042683788627e-01,-1.380156016690525123e+00,-4.979779443146724383e+00
1.125174910168224507e+01,-2.461967626300360923e+00,2.024200467420872673e+00,-5.446794586892922396e+00
5.759127203473297207e+00,-1.995817241042757484e+00,1.131753596315098420e+00,-3.541333061814962768e+00
4.996167603928845402e+00,-8.708003285249967806e-01,-1.052429164880680723e+00,-1.900441718789779855e-01
2.771213141049233553e-01,4.938783170522669796e-01,2.911518818696671729e-01,3.671420458360068029e+00
-9.331189644831469066e-01,1.825441998719367298e+00,-6.260516940892630888e-01,-3.699878019856261968e-01
5.213258639122971827e-01,2.134593498891680596e+00,-5.732262347169804206e-01,3.442151580561445545e+00
-1.111681409115833796e+00,2.888752998738640110e-01,-1.341965352626602326e-01,-2.831678223023659680e+00
-2.069429833904643967e+00,3.688834499061388050e-01,3.004610981817071313e-01,3.131954223778214086e+00
-4.331572907270722972e+00,-1.942633423745529608e+00,5.623069736360050141e-01,1.573471745855962167e+00
