 (3.038928365701626610e+00+0.000000000000000000e+00j)
 (6.165959099854083192e+00+0.000000000000000000e+00j)
 (3.155605853261673310e+00+0.000000000000000000e+00j)
 (3.101619918945935916e-01+0.000000000000000000e+00j)
 (3.082930416592193801e+00+0.000000000000000000e+00j)
