 (3.200719364979836890e+00+0.000000000000000000e+00j)
 (3.723398688300942894e+00+0.000000000000000000e+00j)
 (1.692353268178845710e-02+0.000000000000000000e+00j)
 (3.062514070278209433e-01+0.000000000000000000e+00j)
 (4.805507861070593828e-02+0.000000000000000000e+00j)
