 (2.891919801242767374e+00+0.000000000000000000e+00j)
 (4.438911966858769986e+00+0.000000000000000000e+00j)
 (6.400416713771881483e-01+0.000000000000000000e+00j)
 (4.631495696303690401e+00+0.000000000000000000e+00j)
 (2.647805920954595216e+00+0.000000000000000000e+00j)
